AÑO;MES;ENTIDAD_PRESTADORA;CONCESION;UNIDAD_DE_PEAJE;SENTIDO_DE_COBRO_EN_UNIDAD_DE_PEAJE;TOTAL_VEHICULOS_PAGANTES;TOTAL_VEHICULO_EXONERADOS;TOTAL_DE_VEHICULOS_EXONERADOS_EVENTOS_EXTRAORDINARIOS;TOTAL_VEHICULOS_EVADIDOS
2019;10;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;621;0;0;0
2019;10;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;636;0;0;0
2019;10;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;305;0;0;0
2019;10;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;291;0;0;0
2019;10;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;345;0;0;0
2019;10;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;643;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;239;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;347;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;398;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;629;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;336;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;728;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;434;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;278;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;356;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;309;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;445;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;273;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;365;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;313;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;591;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;691;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;658;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;298;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;315;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;763;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;403;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;509;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;314;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;332;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;671;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;419;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;276;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;848;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;335;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;297;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;672;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;297;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;745;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;394;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;309;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;610;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;244;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;327;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;337;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;515;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;790;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;282;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;576;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;265;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;645;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;613;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;351;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;613;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;299;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;255;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;331;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;349;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;257;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;674;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;513;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;316;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;392;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;274;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;268;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;319;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;307;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;593;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;605;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;398;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;361;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;302;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;280;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;561;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;278;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;258;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;311;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;310;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;316;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;564;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;296;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;626;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;342;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;657;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;378;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;293;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;296;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;315;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;648;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;232;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;331;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;335;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;621;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;618;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;307;0;0;0
2019;11;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;647;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;618;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;280;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;658;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;606;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;301;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;598;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;DESCENDENTE;298;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;294;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;268;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;576;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;168;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;AMBOS SENTIDOS;658;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;312;0;0;0
2019;12;CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.;CORREDOR VIAL INTEROCEÁNICO SUR PERÚ -BRASIL, TRAMO 2 : URCOS-INAMBARI;QUINCEMIL;ASCENDENTE;389;0;0;0
